distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2229955625160,Philip Marquez,Segment 5,"Cooper, Krueger and Stewart",-455514.5,-2263079.8,1258062.4,-457573.0,3246915.8,1007842.0,-1436947.8,-265375.62,-56114.54
531266139765,Keith Lane,Segment 5,White-Graham,-1148484.4,-525068.7,-370931.25,-372575.0,-507185.53,-3851156.0,-10065191.0,-266369.94,-24503.156
3898264730019,William Sanchez,Segment 5,"Kirk, Campos and Black",-1670962.5,296471.44,50586.188,-299425.7,-2314133.5,-378464.7,1383744.0,-3522487.2,221199.75
1865244276401,Brenda Savage,Segment 5,"Guzman, Watkins and Hogan",3296326.2,316091.7,266174.06,847725.7,988072.75,-844521.7,456444.06,-640700.0,129875.41
608834264669,Kimberly Sloan,Segment 6,Cooper Ltd,125249.375,71616.35,418444.9,46736.062,-1966688.5,276543.6,-25630.68,-20831.438,-200977.06
1038661620496,Dr. John Rodriguez,Segment 4,Turner Inc,6993033.5,-350265.53,824325.56,-894200.9,1286305.0,88324.53,-1637396.5,2489274.8,-538503.44
809328450227,Andrew Burke,Segment 6,Taylor-Summers,-7165136.5,-1107525.4,-2797023.5,-2928838.8,-4382081.5,-4621950.0,-10498887.0,-3561225.2,-3623370.2
1559711411678,Martin Riddle,Segment 5,"Dunn, Green and Murray",-2001303.8,-566879.9,-305411.0,-545499.9,167589.5,381214.62,2408745.5,-6908.828,954330.75
5642694874793,Benjamin Francis,Segment 6,Campbell-Kaiser,2600523.0,532440.25,811741.4,-665587.5,-3207243.0,-500747.0,675219.7,-3071456.5,1494521.8
2417632504741,Katherine Fitzpatrick,Segment 4,Davenport-Hood,-1727050.8,121600.75,-47317.28,-86264.75,-211690.7,-27958.36,-1315925.4,29887.625,410162.78
1382140568435,Monica Black,Segment 4,"Morgan, Wright and Williams",3276852.2,-537125.75,-275000.5,-255715.61,2144938.0,1057509.8,648534.5,-128207.56,-1169705.1
5029115396223,Michelle Cooper,Segment 5,Watkins and Sons,117464.25,369297.5,-152484.92,157893.89,1080610.6,-137419.16,-778193.56,180904.62,-458555.78
4994825318067,Rebecca Hicks,Segment 4,"Stewart, Ware and Mcguire",4021730.0,-185937.5,-602265.5,1370271.2,1753692.5,-342253.84,567017.4,767348.5,1804911.1
4017260765736,Steven Williams,Segment 6,Gray and Sons,5128674.0,255026.48,-237177.23,334238.94,-2400945.2,609242.25,642173.0,897755.4,123121.39
7081472514885,James Vazquez,Segment 5,Green Group,-148255.38,154866.64,788065.4,13730.125,-39455.9,-285305.56,-64277.926,11632.125,424259.34
8000011977430,Amanda Adams,Segment 4,"Campbell, Snyder and Sutton",346593.25,-52418.72,-463361.2,149088.1,136836.25,32068.408,-842214.7,-751295.7,133497.44
9245597437841,Dr. Scott Williams,Segment 5,"Herman, Lucas and Duran",-1164225.0,-316045.94,-999735.9,-299135.3,-2478634.8,151554.16,164496.03,258344.47,-623852.3
6809424775938,Dylan Johnson,Segment 5,Bowers-Turner,1143521.8,-709436.9,-125518.16,-1245514.5,-4644574.5,-1981063.9,-1359915.2,1222582.1,-16510.314
2988579860288,Ryan Campbell,Segment 2,"Williams, Smith and Gilbert",2964085.8,68608.234,-168002.78,-566374.1,-306322.5,-361025.34,463154.94,-411609.22,1206829.2
6914713598294,George Davidson,Segment 6,Fisher-Thomas,-2398872.2,-80566.03,381779.94,13485.0625,775996.25,431956.78,-565837.2,39579.062,698697.44
4315367720758,Derek Rivera,Segment 4,Harrison-Sandoval,212210.62,-23617.594,475388.06,-127529.94,2552042.0,-758315.94,1469628.4,-94166.06,377185.25
6496619133064,Brad Stephens,Segment 5,Roman and Sons,1884492.5,667929.5,-21626.156,1473264.0,-553295.0,76984.57,249028.75,-289913.88,-4250417.5
6500056099484,Kelly Hines,Segment 5,"Marquez, May and Francis",-3249446.5,960998.6,371516.97,-756732.6,1757756.4,656943.0,405565.0,-4040785.0,-2104295.0
3546039683076,David Wilson,Segment 5,Gomez and Sons,2108000.8,12692.297,306870.47,360554.34,91663.17,583898.6,-723866.75,-524959.5,2101353.5
6089226555864,Maria Torres,Segment 5,"Shaw, Torres and White",4520905.0,1207984.8,-241026.92,1338545.9,750211.0,949132.06,1898337.5,1611941.5,-509310.25
4746667859273,Emily Molina,Segment 4,White LLC,-2611923.5,160995.64,-4512.0,1061434.0,1891937.9,140084.55,1281885.5,3918357.8,674928.4
6176256135880,Tara Davis,Segment 2,"Williamson, Morgan and Hernandez",1770146.8,452830.0,1192770.6,237652.4,826478.44,205778.75,256871.9,-221449.12,-367176.34
8454491485259,Morgan Taylor,Segment 5,Riddle-Scott,338838.38,371811.38,18529.938,-88309.95,-1220355.0,1057499.1,-1482751.2,24970.812,-171768.02
6805512998593,Erica Cooper,Segment 3,"Porter, Jacobson and Turner",4251656.5,395001.94,-1862820.8,-1002458.4,-4448608.0,1075048.5,-860651.7,3750524.8,692074.2
8850286781054,Robert Calhoun,Segment 2,"Fox, Gamble and Stevens",1362164.8,-464457.2,-161208.03,-248741.97,314598.34,-122712.82,1257986.8,-237315.31,-5053.5
1172419378991,Collin Evans,Segment 5,Larsen Inc,-814502.5,414079.0,1173172.0,534194.0,3919504.2,847732.7,215252.38,5316055.0,2836142.5
9857794779114,Kara Brown,Segment 5,Lopez PLC,-180909.25,213899.5,53712.375,1134111.6,-744718.4,-552476.2,-445881.25,-391073.7,452501.44
2021772309236,Chris Blackwell,Segment 1,Dean-Martinez,4332170.0,-519407.1,-822423.6,-617165.8,3509186.5,2157052.5,3398085.0,3091184.2,2729519.2
7926028887405,Christina Greene,Segment 4,Tucker-Walker,-2347452.0,-107743.57,-75400.34,-1506899.5,-943323.1,-378579.66,-1084383.1,-1817917.5,-390681.44
3610257069124,Christopher Davidson,Segment 4,Dunlap Inc,-703741.25,-209292.75,-125000.234,122170.695,-295219.34,-484493.28,7507.9375,3269808.5,2186160.2
3870100316786,Andre Williams,Segment 1,Johnson Group,-6876.7344,101611.72,-190417.84,-174432.5,3727751.8,460497.1,959477.7,-1206492.9,-1008060.4
6819186637870,Margaret Reed,Segment 4,Joseph Group,-505943.94,-538368.0,-19168.438,-117414.0,1494503.6,62376.46,745553.1,-210921.81,-1626965.1
5632649151086,Amanda Wagner,Segment 5,"Wilkerson, Graham and Butler",-4313251.0,527688.56,94718.19,222880.75,-893923.44,-605832.9,836473.2,958560.2,1348047.8
4378387905567,Lauren Mitchell,Segment 6,"Adams, Hays and Smith",466059.62,163620.25,-128651.5,-169712.22,-1902894.5,363540.5,-115749.69,2384.4375,-589086.2
7149364232627,Tracy Walker,Segment 5,Evans and Sons,-3788465.0,620091.5,457265.16,762387.4,-1535800.5,-43072.766,-820594.4,382587.5,994567.75
238363988653,Melissa Hardy,Segment 5,Valdez and Sons,545730.9,-154941.03,-1753161.0,-34838.844,1574544.5,46410.42,-881432.9,-126059.56,-156538.44
2512341826143,Timothy Gonzalez,Segment 5,Alvarez and Sons,3585848.5,684265.75,602245.94,3593681.2,2396568.8,-67360.09,-109505.56,-828148.6,285847.94
5920998769503,Lisa Mccormick,Segment 5,"Butler, Morgan and Walker",-1693845.2,105871.18,247164.38,1133537.2,-106247.125,329248.7,128127.94,1955866.5,-218796.69
6177214780920,Kelly Jones,Segment 5,"Stuart, Green and Davis",-256972.88,-266753.34,-93887.53,373277.6,980219.0,380581.06,301247.28,451589.28,-494818.06
8909840771250,Tasha Andrade,Segment 4,"Watkins, Smith and Curry",345566.62,-750879.44,-264089.78,-945706.6,1392565.0,-222734.64,-706327.75,-88727.25,-620972.2
7776162463085,Andrew Miller,Segment 2,Gomez Inc,-877205.4,-876939.8,-486698.88,23665.945,-1060939.9,-2414416.2,-5928624.5,-506258.16,-4033242.5
2472076364269,Laura French,Segment 5,Huerta Group,-3440856.2,868966.44,-611795.25,-2905933.5,-2127961.0,408606.06,-1426690.2,332444.62,351177.88
9716838919308,Tina Douglas,Segment 3,Perkins Ltd,-2993135.8,-564752.1,-383691.1,-165663.16,1778831.2,731832.7,944420.6,35446.0,-119337.625
5449780744011,Hannah White,Segment 6,Campbell PLC,1494686.1,349135.16,-83129.5,253964.12,-1995907.5,-552908.1,-2511350.0,-1943994.2,-737875.9
5820963774627,Matthew Ellis,Segment 6,Perkins Group,620144.4,170903.66,-1261626.4,971859.1,1337280.6,-502017.72,4698165.0,-2195826.2,-554957.6
6532390936248,Daniel Garcia,Segment 4,"Bradley, Watts and Collins",-3045410.5,-210992.95,120164.66,130579.23,318538.75,-25298.047,303956.62,94561.06,-37641.0
7669758721655,Ruth Cook,Segment 3,"Walters, Robertson and Frey",304024.75,-41144.324,-651064.0,-52128.53,2492708.5,-63424.246,-120609.31,9482.344,155733.56
5525063415301,Donna Woods,Segment 6,Cooper-Rivera,-1798879.6,18160.281,-471114.84,101246.82,1029208.8,-789342.9,92076.31,351565.7,891478.25
9164068685782,Linda Fernandez,Segment 4,"Martin, Smith and Zavala",-2163520.0,210523.66,1220565.6,954327.4,-975240.56,194571.34,444856.72,1722061.5,-78815.625
8852315115786,Marvin Becker,Segment 6,Mills-Wood,-152909.25,59780.203,-182679.64,1084984.6,-65600.984,-843102.06,619832.9,175232.88,-283570.38
2165205393154,Jeffery Smith,Segment 5,"Strickland, Stewart and Garza",-211430.12,23221.582,-110064.05,-382438.75,2458635.8,211791.58,-706398.94,-110252.34,-188035.94
6367889441282,Gina Nielsen,Segment 1,Griffin-Campbell,-2297858.0,1434709.4,-2360083.5,477636.7,1655430.1,-182570.94,-1233299.8,-3109057.0,-674970.75
7866246164646,George Harris,Segment 4,"Anderson, Huang and Evans",-37493.875,364099.75,-419179.94,1653776.1,2673630.5,456358.6,-68704.85,96826.19,1403094.9
6685175892748,Timothy Mason,Segment 4,Richardson-Thomas,374018.06,-388276.28,45756.72,-3615.8125,1285298.6,-662224.2,-214046.52,855537.7,1013679.94
6399622469468,Joseph Mcconnell MD,Segment 2,Perkins Group,4116938.0,-677376.06,-168058.75,-534667.9,-2905018.5,1087608.4,-1316685.8,2022357.2,584369.9
99411619680,Evan Marquez,Segment 5,Miller Ltd,269602.38,-172910.03,-935465.5,-884389.9,2521872.2,-215443.94,321470.56,-224412.22,377244.97
4953255724244,Michele Ortiz,Segment 6,Davidson-Harris,-243056.88,-514941.38,-29737.594,-496059.2,50328.375,26549.455,102777.06,112810.375,423471.3
4847728851547,Albert Hernandez,Segment 5,Sandoval Group,2280434.0,-985918.1,400044.38,-23322.969,835871.56,2518713.2,3041129.0,1572256.0,-609840.9
7953164966015,Debra Lewis,Segment 6,Ritter-Knox,2093817.5,143556.2,-1557865.4,16665.781,1005298.6,-766453.5,4492.0625,-111746.94,-439870.62
8565126463013,Megan Bass,Segment 2,Koch Inc,-616614.0,267305.0,-829130.0,426063.94,2543024.5,1433576.0,244787.56,-278744.12,-924031.3
3042771001975,John Nelson,Segment 6,Russell-Decker,3069876.0,644922.25,747578.4,-418696.53,32335.188,-576665.5,-1800828.5,17590.125,1293954.2
4936167866080,Timothy Harris,Segment 2,"Silva, Heath and Mcclain",403046.12,75249.64,-18398.0,288166.16,35618.062,-1642044.0,-5068225.0,-159833.9,820489.0
9117135327078,Michael Smith,Segment 5,"Erickson, Decker and Grimes",-5804831.5,352782.88,593921.9,-544707.2,417351.75,-387612.44,-1420353.0,2395115.5,832147.1
6314235633532,Daryl Beasley,Segment 5,"Washington, Hines and Rodgers",-2190307.0,-488286.4,582490.7,-90626.04,1156798.8,267427.3,-159579.69,-562786.5,-732837.9
3174987605972,Deborah Buck,Segment 4,"Gilbert, Mccarthy and Walsh",281035.88,91574.164,-285043.3,-322017.9,-1318422.6,-12099.258,-1001636.06,685070.5,2488108.2
2425167146565,Christopher Owen,Segment 3,"Williams, Adams and Smith",-4113542.5,-560998.5,277318.72,-1026263.75,2371981.5,-833245.3,-600500.1,-1732954.6,321588.8
769571440584,Wendy Maddox,Segment 3,Armstrong-Stevenson,-10642442.0,-1646377.5,-5838003.0,-3000527.2,-4002396.8,-423905.2,-1372985.0,2459878.0,-230223.62
9253879521270,Kelly Christian,Segment 4,Jones and Sons,-3744427.8,-755103.5,1403967.5,22375.0,3797772.5,-1670634.0,-83965.7,2486549.2,729591.4
7343830424954,Ryan Scott,Segment 5,White-Williams,-1734591.1,-1088892.6,-27965.25,260567.4,644748.3,1709490.1,-295236.9,71566.125,-55436.438
909609267688,Lindsey Miller,Segment 4,Huff-Li,-617266.6,138184.16,143358.81,-285006.53,996317.94,350674.25,642782.0,677768.75,-1604769.5
7799759120482,Stephanie Rush,Segment 2,Hurley Ltd,256190.58,-53600.43,-373149.56,332945.06,644035.1,425549.75,-759703.5,3277401.2,1105795.2
2950791024762,Mark Pollard,Segment 6,"Ewing, Wade and Sandoval",44490.875,-236817.92,691348.8,-1143692.6,-321403.7,297188.4,-323455.6,247901.88,566723.94
8975973363976,Daniel Hawkins,Segment 6,"Brown, Lee and Richardson",-3249129.0,-2089877.8,-782347.75,1038699.25,-3763429.0,-16557.5,6912144.0,-5563.4375,-3018305.0
5059938416440,Michael Rubio,Segment 6,Romero Group,-192524.25,807561.2,1244674.8,68251.984,2675738.5,245074.61,378075.62,2594141.2,-725032.4
3226969369591,Mandy Saunders,Segment 5,Williams-Rodriguez,-777922.06,525217.6,-713438.0,-580601.2,-1944623.1,168601.62,-651090.1,-3850463.0,873028.75
5951664113887,Daniel Ayers,Segment 3,Ingram-Craig,-3133100.5,431714.2,-324533.7,-1086042.6,2331870.0,346473.2,-1550596.0,-229527.5,955456.94
3423769466943,Adam Dorsey,Segment 5,Bell-Skinner,-714267.0,-120857.8,-235911.6,614253.0,885501.94,366584.88,79705.56,4250688.0,-749570.25
4566633454505,Jeremy Johnson,Segment 4,Davis Inc,-1850749.0,-612629.75,382218.16,-1026124.56,-1396274.2,502818.8,-124646.16,51721.562,-235228.88
45599590013,Amber Ortiz,Segment 4,Lopez-Cummings,-1272136.2,294340.47,280237.84,230836.53,2042497.4,248309.53,-1365253.8,-224610.0,-2345979.0
6697213744971,James Webster,Segment 5,Wallace LLC,91395.25,92070.05,367516.88,-209213.48,-204455.5,-10801.051,-44394.812,-680.3125,720892.1
8418408437274,Robert Elliott,Segment 5,Gonzalez-Jones,-4215777.5,260055.25,326536.8,-1069775.0,331560.56,-1314802.0,1669025.0,418145.34,-440453.8
2341179658592,Miranda Lindsey,Segment 6,Moyer LLC,2123647.2,536992.1,-40530.72,-62411.062,-1154610.0,891967.0,-2412828.8,-3709514.2,-1145870.0
6177702508494,Jeffrey Schultz,Segment 2,Bradshaw LLC,590898.0,137339.25,6557.9062,350258.3,-1409427.0,-256102.7,311149.88,35707.28,-2668.5
1575462022703,Christopher Perry,Segment 4,Cisneros Inc,1845526.6,47741.434,74722.16,-89265.91,-156153.0,7159.9688,873682.25,-1460964.8,283215.56
9560631428488,Danny Baker,Segment 4,Gonzales-Gregory,2996567.5,-51207.453,316375.16,-312281.34,-2501318.8,-576210.1,-1254994.0,911555.3,2119802.5
2117191815615,Stephanie Garcia,Segment 3,Hoffman-Gomez,2347560.0,269134.12,-296427.7,120695.25,-566304.25,306247.62,789698.6,102797.69,97906.25
7146606121435,Susan Mccoy,Segment 5,Nelson-Martin,-1188561.2,65968.36,-476073.62,-75205.125,3409701.5,-65237.246,-42776.562,342396.7,-181049.78
9187997391401,Todd Hubbard,Segment 4,"Kennedy, Wilcox and Schaefer",-1001345.2,-1025467.2,201888.34,-112424.58,1451180.5,88391.99,747153.25,-1453518.0,-74389.625
3451714543128,Jennifer Combs,Segment 6,"Harris, Weiss and Henderson",-44469.438,-789168.44,805460.06,654868.3,-550593.0,-182125.02,-90870.945,4352498.5,-882012.0
2849839143407,John Martin,Segment 4,Lynn-Bell,36267.125,453025.25,-826630.1,62267.125,1097568.5,615602.94,407741.25,-227887.69,-1367876.1
319242579657,Richard King,Segment 5,Wright Ltd,210717.0,88469.75,373910.38,-441180.5,-912223.6,-92110.94,-1337077.8,-93764.375,1808488.2
4056097998412,David Holland,Segment 3,"Patterson, Williams and Butler",-399338.12,199656.61,-173871.72,1722630.2,3471820.8,61392.883,-105291.79,-141151.38,-1812174.8
2677029987063,Steven Boyd,Segment 5,Cox-Young,-741739.3,-64943.516,148702.11,968640.1,-1240102.5,-332313.78,-270115.6,309235.25,254891.62
9568810351947,Linda Riley,Segment 2,"Kelly, Keller and Mcgee",1997857.0,224743.72,705609.6,495846.44,2261553.8,167228.36,1013224.1,1846512.6,93688.25
7218012849774,Elizabeth Lewis,Segment 2,White Group,-2465757.5,569771.06,-1758090.2,-190141.5,43167.08,-121508.266,1237423.8,182464.12,-878524.0
9109583408157,Grant Anderson,Segment 2,"Diaz, Berger and Brown",2080593.6,-943269.75,429561.8,134319.23,-2644715.0,-139963.31,183418.81,37171.406,-3202068.0
3714827746269,Peter Hutchinson,Segment 6,"Jones, Jacobs and Stein",-1805444.9,326128.2,-11533.281,1112165.5,-1461459.5,92028.79,259221.44,-195942.5,-1966812.5
6469940641669,Don Ward,Segment 4,Wright-Cruz,3458285.2,77881.266,1504150.8,321703.6,1838562.1,210877.16,764943.0,-302221.56,-419770.8
7604705748477,Robert Daniels,Segment 3,"Underwood, Peterson and Williams",1216038.1,-462598.88,112773.875,-292145.0,1717352.0,-221648.11,326483.94,-3228183.5,-1728133.4
7659563189528,Brad Jenkins,Segment 6,Williams Ltd,-1997469.5,-25058.625,42547.22,17407.781,-181666.64,263549.5,172569.62,262581.88,-1498550.5
8914283916328,Russell Moore,Segment 4,"Juarez, Dixon and Huerta",1083308.4,-75078.56,633790.4,-113011.125,-426309.25,-362407.34,-5273987.0,904534.06,1320857.1
1597373995709,Cynthia Harris,Segment 4,Davis LLC,-558275.6,919749.25,6898.75,397843.25,3169695.8,990982.94,713959.5,-305823.03,634200.2
6603174634695,Erin Ortega,Segment 6,Berry-Brooks,-3507.5625,-132827.9,608161.25,-176509.11,-182199.88,-36671.992,744231.4,-663900.0,401399.62
9036239266604,Raymond Henson,Segment 6,"Brown, Vasquez and Sharp",-785354.4,511757.3,-7780.9375,1502688.1,119369.375,918641.6,495384.2,-830800.25,1093278.2
7966175691777,Megan Flores,Segment 5,"Garcia, Gibson and Schmidt",3822379.5,398692.9,-1246383.6,732129.8,-3072609.0,488756.6,-1319089.1,-1561483.5,-1531975.4
7993112950222,Nicole Leon,Segment 5,Chambers LLC,-243093.0,604869.4,82446.25,337078.22,-133915.12,67341.52,698160.2,-618329.06,-345798.44
8907319673739,Donna Lewis,Segment 4,Romero-Marshall,-1275992.9,5342.0,17346.14,234442.36,-1933942.2,70575.15,-779442.75,407293.0,-686423.94
801640768462,Regina Chen,Segment 4,"Cook, Long and Williams",964981.75,263880.7,212712.5,-969746.0,1869920.9,1486.4375,-381527.56,2990397.5,461062.38
8482945168199,Jacob Lopez,Segment 5,"Herrera, Larson and Allison",3368652.8,11827.953,-414374.94,591842.75,1947981.4,364532.78,-439753.0,-191307.12,2356245.0
9651363160644,Lauren Perez,Segment 6,Andrews Inc,-2568397.8,-607295.06,242667.75,808722.2,-375118.16,58907.344,1507420.5,508062.1,1455763.5
8918903941172,Jennifer Beck,Segment 6,"Woodard, Huffman and Shelton",563817.75,-23212.469,-15418.906,-72338.375,-2154919.5,670153.1,-1430483.5,824687.9,2302493.0
1956323697313,Krystal Adams,Segment 3,Gallegos-Ward,-2197614.2,-88.75,-73174.97,-358005.62,218386.88,77701.58,242629.34,193923.31,3684381.5
5306891513694,Mr. Dalton Wilson MD,Segment 6,"Young, Roberts and Freeman",751423.9,-62978.133,-353209.75,508641.03,-2491743.0,42251.887,189205.31,1091890.5,364376.2
6540652327864,Nicole Cherry,Segment 5,"Sanchez, Page and Brooks",2534342.8,-251433.89,81918.625,-2092180.0,-2721311.5,488344.25,-984425.6,-597417.5,1621433.8
6937521625785,David Mason,Segment 5,Frazier Inc,5704431.0,895951.0,-515443.3,-204443.4,-295869.75,-8787.014,-2911315.5,-357438.7,707610.4
1056565033747,Kayla Lloyd,Segment 3,"Brown, Frank and Hodge",15109.625,-106920.5,-1473728.5,-1786335.8,-1033796.3,-224755.67,1226665.6,625853.75,-650407.5
8741379960305,Chelsea Ford,Segment 2,Farley Ltd,-267748.88,89780.57,-476506.38,96976.97,1368117.0,-101222.32,-832785.8,670969.0,3545291.8
1266774885697,Alicia Lewis,Segment 2,Rios-Crawford,618278.25,-175298.27,-5381.4688,149657.94,-1602538.2,-253907.6,764938.5,-1423294.2,399395.8
4968586807757,Joseph Moore,Segment 4,Edwards-Marquez,2285403.0,454167.56,-2920.5625,-20644.441,-1389320.1,-2023967.5,-6540030.5,-375883.06,-1480981.0
4110764034343,Rachel Phillips,Segment 4,Martinez Group,4232005.5,-280638.7,-1723346.2,778678.0,253464.69,-160296.0,-656552.56,-304406.7,-589853.25
7731877609722,Raymond Lin,Segment 4,Patel-Lloyd,-382636.75,-164837.78,518967.44,-80073.16,52764.125,1309887.9,1825932.9,346377.8,-1984731.8
5438158708670,Hunter Blair,Segment 4,"Long, Wilcox and Miles",891261.1,81618.84,160014.88,175225.16,-1361705.9,-181378.58,-902234.0,87406.94,-430417.62
8046246677936,Brandy Brown,Segment 5,"Alexander, Crawford and Haas",-612036.25,271295.88,-585985.8,-99565.445,-1359891.4,-304300.12,-26229.5,-2101659.5,674917.4
7525836071329,Patricia Morton,Segment 6,Gray-Crawford,-1723939.5,-471720.84,-6446.875,1188.125,-259906.38,-157486.7,181246.56,2698088.5,-1076796.5
7007558880699,Trevor Hampton,Segment 2,"Travis, Norris and Williams",-3661914.5,529368.4,27190.562,-805818.56,-812814.2,-542338.6,1225932.5,440488.75,-213891.28
2512080836021,Harold Johnson,Segment 1,Green-Mitchell,102077.0,207464.1,261832.94,102321.63,-1889377.1,729048.9,1302953.8,-438902.3,2420838.8
1347584490964,David Martin,Segment 1,Rivera and Sons,-2526403.0,-1270074.4,-1274394.5,-1110166.5,-3896722.0,-80948.19,-11035631.0,-135404.47,-6045182.5
6863773755058,Jennifer Ross,Segment 1,"Watson, Mahoney and Shannon",430308.5,185933.19,-337880.06,-108798.81,-2082273.5,1044517.44,531888.25,54234.094,2140306.0
2808437894401,Maria Kent,Segment 6,Valdez-Hines,-4039720.8,375718.53,-1269518.8,-413665.56,-579672.8,-2248795.0,-7277613.5,82165.375,651257.44
9627162474145,Jeremiah Frye,Segment 5,"Flores, Escobar and Davis",262341.25,-112334.02,206102.9,-77153.516,-2181462.5,69013.2,105240.25,-651593.5,-1458281.2
6577490379410,John Harrington,Segment 4,"Williams, Collins and Harris",-1201958.2,-428906.2,149487.47,531642.9,-2135340.0,-2105201.8,982921.56,4580210.0,1659332.8
4282390953746,Donna Anderson,Segment 4,Taylor PLC,-8611439.0,-1449237.0,372711.34,-754805.5,278666.75,590975.1,-267629.06,2991824.8,-72875.06
