year,distributor_id,distributor,segment,company,revenue,new_customers,repeat_customers,requests_for_quotes,months_purchased,contract_renewals,customer_retention,order_value,number_orders,employees,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact
2022,6953440193884,Frank Price,Segment 5,"Tucker, Davis and Walter",646463.27849532,16.496928442563267,200.75294020501667,2934.0,8.447079290548869,5.0,226.0,160282.6,1757.0,12553.0,-939089.6,-185401.52,429556.9,-267723.7,-1272567.1,115616.46,-845153.75,-690689.0,306794.97
2022,9226083399164,James Bauer,Segment 1,"Christian, Chang and Barnes",33884657.637715355,152.7032269877749,998.4124126021054,3609.0,8.962240402769035,5.0,6746.0,9039763.730588697,1757.0,15534.0,2688210.0,-144687.48,1455953.9,444523.53,-1409956.9,3289441.2,9000078.0,-443441.47,5311259.0
2023,783813437279,Martin Rowe,Segment 3,Smith PLC,646463.27849532,0.6,53.3,6.0,6.347777927806561,5.0,612.0,160282.6,1757.0,11910.0,-1040090.4,25987.576,-317291.3,-499736.22,-1146032.0,-192633.25,-779625.4,-484654.66,258110.38
2023,5949316836918,Marie Silva,Segment 3,"Harrison, Poole and Schroeder",646463.27849532,33.098369664488885,53.3,96.0,6.410262282349573,5.0,54.0,160282.6,1757.0,13487.0,-546989.2,31095.709,-294673.78,-460646.53,-1600691.8,-38516.562,-813812.56,-528554.0,353880.88
2023,8478557236326,Julia Schultz,Segment 3,Townsend PLC,5920313.696240945,0.6,1843.083115978436,1018.0,7.666237612717382,20.0,2025.0,9047272.830843048,1757.0,15248.0,-2008587.4,-732251.4,-216170.45,375697.44,103655.92,-593918.25,4732317.5,-281051.88,1770876.1
2022,3694658310900,Mary Vaughan,Segment 5,"Garcia, Nolan and Wilcox",646463.27849532,30.60651404998772,53.3,426.0,6.13171027065529,96.0,974.0,160282.6,1757.0,509.0,-544066.75,38095.96,-351881.3,281696.4,-360413.12,-232503.44,-676680.9,-555088.9,-1063296.2
2022,792627776085,Crystal Zamora,Segment 5,Wheeler Inc,1864744.4303174976,0.6,85.45728869906475,6.0,8.299525793113924,336.0,964.0,160282.6,244261.0,38581.0,-1737551.4,37688.36,-801971.4,89368.836,1118124.1,-260458.05,-873313.4,1890269.2,-136915.05
2023,6105964618460,Dawn Hutchinson,Segment 5,Parker-Webb,646463.27849532,91.63287285474462,1066.9113936650515,1170.0,6.045480132723493,3061.0,4429.0,160282.6,1757.0,61751.0,2273018.2,-211538.22,1241872.8,187481.05,-852704.3,-826498.44,-1131392.5,-853836.8,-437894.53
2023,4146243132743,Nicholas Reeves,Segment 4,Davidson PLC,4365275.782336692,0.6,2139.036405057157,3736.0,8.962240402769035,374.0,3106.0,160282.6,11005.0,14313.0,-1687996.0,-880782.6,1433778.5,15572.471,2295449.5,-290422.0,-725626.8,-154202.5,294223.6
2023,891341364889,Samuel Taylor,Segment 2,Smith LLC,646463.27849532,0.6,141.12146561617874,84.0,8.222129486524558,5.0,54.0,160282.6,1757.0,509.0,-933754.1,-222864.4,-310829.06,-190121.11,-1198109.6,-13788.424,-734203.94,-552101.25,-881090.6
2022,3999369319533,Barbara Allen,Segment 5,"Woods, Norris and Crosby",18994707.7336205,93.8907863162501,1054.081795517647,1740.0,4.763758863783883,283.0,1444.0,2501701.918706799,65695.0,107780.0,4240488.0,-364843.75,1216848.0,1525118.8,1983452.6,-382835.72,173385.05,3138358.8,1484511.9
2023,3604757116280,Kristopher Summers,Segment 2,Rodriguez-Leonard,646463.27849532,5.454572427446955,99.00083639783878,6.0,6.345233848670149,5.0,54.0,160282.6,1757.0,509.0,-1013742.0,-253173.89,-221155.45,-455681.25,-1216257.9,12797.252,-764029.8,-449141.66,-875601.44
2022,7489409535741,Timothy Brown,Segment 2,Davidson and Sons,646463.27849532,0.6,53.3,6.0,6.349133088381004,20.0,54.0,2074168.3681934187,20586.0,509.0,-1521330.5,-18667.072,-255611.81,-426206.44,-126407.664,192511.66,1438055.9,87644.73,-975587.06
2023,3078745807212,Jacob Pacheco,Segment 5,Daniel-Banks,646463.27849532,0.6,53.3,6.0,8.494728555586546,5.0,145.0,518230.9734853997,1757.0,16852.0,-1200584.6,103421.875,-409329.78,-62456.36,-1342579.2,-11313.528,139220.28,-663137.06,1138762.5
2023,2291998825579,Priscilla Williams,Segment 3,Rich-Warren,646463.27849532,83.91940586471516,53.3,6.0,6.422204881088797,3568.0,238.0,160282.6,18469.0,67880.0,1018399.2,224429.53,-719859.9,-318694.7,-142182.3,-236898.12,-1157620.0,83238.21,-731985.5
2022,7729041437790,Regina Davis,Segment 4,"Moss, Wright and Harvey",4812719.927590177,84.81951715455331,642.0691998261041,458.0,5.9848389425193655,287.0,4669.0,160282.6,1757.0,1359.0,1320929.2,493113.38,-457343.53,514375.12,1958113.5,-824477.5,-467982.3,-816872.8,-894057.5
2023,2423604388943,Matthew Green,Segment 5,Smith-Franklin,3163038.85373915,74.45192244347962,135.55522212910728,6.0,7.343069000249436,5.0,336.0,760191.5852487034,253810.0,9371.0,512906.7,-214338.58,-550638.7,782969.8,-1686922.0,147709.6,191134.94,2479038.8,-358450.97
2023,9666906028947,Samantha Knight,Segment 5,Villanueva LLC,18783213.678733345,0.957126644045875,53.3,2462.0,6.316377610877208,192.0,5206.0,12080926.31556431,1757.0,26564.0,-1358063.1,424766.34,782324.9,-283557.8,72317.234,-3492.4373,8185930.5,-226219.28,3496207.2
2023,6121483721948,Emily Ingram,Segment 3,"Wilson, Dixon and Walker",1009411.3564758672,54.74477387687637,53.3,6.0,7.797426950724253,288.0,54.0,364894.8757071699,24295.0,17139.0,1007921.1,94625.73,-646302.0,3038.2456,2432428.0,288991.25,-201288.39,1084194.5,893557.25
2023,2022689212442,Joshua Miller,Segment 4,"Butler, Lester and Campbell",3281322.184721805,93.87339968392092,130.03594002400916,875.0,7.237039128263722,5.0,2005.0,160282.6,1757.0,17645.0,2391923.8,-247327.95,-446352.47,990988.75,-1763209.6,-224708.22,-875859.6,-878576.56,747887.1
2023,6671392093488,Daniel Moore,Segment 5,"Evans, Lewis and Cox",646463.27849532,20.02185481690416,53.3,3118.0,4.757285913469823,357.0,1316.0,840925.8192085684,1757.0,1063.0,-1964604.4,322139.7,431738.06,349022.4,1586381.6,-253938.83,-86434.31,-602435.06,-683866.56
2023,2851162980352,Julie Reyes,Segment 2,Rodriguez-Miranda,646463.27849532,0.6,53.3,48.0,8.513976469271256,5.0,839.0,160282.6,1757.0,5354.0,-981579.6,76190.88,-223747.5,17152.887,-1113205.1,-194913.11,-690160.1,-609615.94,-475247.25
2022,3306558976895,Kara Schwartz,Segment 5,"Nelson, Edwards and Frank",646463.27849532,9.766053434230535,1008.1075432227964,1503.0,6.337060426519495,5.0,54.0,160282.6,6867.0,26274.0,-1179834.9,-104745.75,507439.97,-568294.8,-1520798.2,-18346.81,-915786.44,-294758.22,1527009.1
2022,5877137825555,Gregory Durham,Segment 6,Chan and Sons,3072503.764161505,85.31199741153898,998.1313064863562,10815.0,8.726388331785818,5.0,1550.0,1530553.1874703015,1757.0,76391.0,1005877.1,-167932.0,789589.56,-193619.14,-1595633.5,52560.6,34621.92,-737995.56,199720.06
2023,3326484991472,David Harrell,Segment 5,Baker-Young,2217040.4794996832,0.6,53.3,300.0,8.34392983252421,301.0,54.0,160282.6,3279.0,509.0,-1339228.6,29137.43,-298820.03,-236231.53,2010607.4,190512.97,-780592.44,-479531.7,-926759.5
2023,2696628669224,Andrew Hall,Segment 3,Ross Ltd,34121315.59439287,21.49403277040025,53.3,3488.0,6.309382104493562,787.0,591.0,160282.6,1757.0,15739.0,-549086.44,720525.7,2455012.8,-345588.0,2982842.8,222273.73,-787614.4,-617532.25,1862450.4
2023,9789428271735,Maria Wilson,Segment 6,Cochran-Pitts,8182545.204325211,215.67569556253903,1496.3273708889928,7462.0,5.8720193234135785,787.0,1924.0,2591369.9746200102,50830.0,16293.0,2900493.5,-1052585.5,-939126.1,-1031604.7,3326640.8,-163448.14,-215523.31,5404229.0,1186517.1
2023,4701201905632,Katherine Warren,Segment 2,Ross-Brooks,18804196.18013738,38.16804878639479,817.9220109109973,598.0,6.080754085794761,234.0,54.0,160282.6,29192.0,2750.0,437219.97,204972.72,213222.56,283744.66,1165309.0,574340.7,-492835.4,2025299.2,-459488.34
2022,8398463333585,Tony Turner,Segment 4,Mcgee-Powell,4480425.075681791,105.86428848584652,1411.0334528953954,6.0,8.092435278401673,5.0,2062.0,160282.6,47069.0,16395.0,1680983.1,-307703.94,-493939.5,-351377.44,-2260893.0,-255290.73,-987735.6,3462192.2,1119388.6
2023,5499757391953,Daniel Hutchinson,Segment 3,"Robertson, Hill and Anderson",646463.27849532,0.6,53.3,6.0,6.155449026616308,92.0,54.0,1547981.5402418568,1757.0,509.0,-1337601.4,-17072.713,-251096.95,166491.12,-238099.58,236099.92,158195.7,-555126.25,-989704.44
2022,6061260692521,Teresa Miller,Segment 4,Ryan-Hernandez,4508978.038982516,78.97649772700689,53.3,692.0,6.036356844432004,625.0,5922.0,757648.809667879,1757.0,10150.0,456521.7,187258.86,-402073.44,356234.2,749603.6,1198311.5,-7352.6562,-991906.6,-144706.5
2022,3011218476294,Kelsey Colon,Segment 4,Phelps Group,646463.27849532,0.6,53.3,22.0,6.269387867224629,140.0,1966.0,160282.6,1757.0,7812.0,-1444940.0,60770.72,-249322.12,-383750.2,202864.55,-139061.36,-775572.0,-541840.4,-333175.4
2023,2395479336131,Phyllis Paul,Segment 6,Foley PLC,646463.27849532,0.6,247.5558119776487,6.0,6.329814471625285,125.0,5317.0,3769497.751963623,1757.0,10800.0,-1361762.0,-227798.05,-302799.94,-314896.88,123812.16,-554785.6,1229367.1,-553903.9,11860.901
2022,6013692705461,Terry Knight,Segment 4,Wilson Ltd,2332676.835283528,0.6,432.5558533759091,2379.0,5.045688412912254,77.0,4942.0,360807.6248983116,1757.0,1856.0,-1534385.2,14720.842,678599.7,1673409.9,-307788.66,-776146.0,-123557.57,-537276.1,-1310568.2
2023,8283924260565,Eric Miller,Segment 3,Perez-Norris,9027033.08918031,81.79742723382151,53.3,350.0,6.052790075073991,846.0,905.0,160282.6,1757.0,509.0,653863.5,40010.95,-457275.3,180077.6,2250515.0,-382155.3,-618256.8,-833351.3,-1242135.6
2023,2112818710168,Amy Morris,Segment 5,Holt-Steele,11564818.951483477,0.6,53.3,6.0,5.431620848671956,246.0,19360.0,6862163.543238576,1757.0,11813.0,-1862857.6,471387.0,-101761.516,-197991.1,226699.84,1148313.6,4239898.5,-622564.06,320038.34
2023,2329688008275,Michael Arnold,Segment 3,"Lynch, Rodriguez and Jones",646463.27849532,0.6,95.54124424936424,6.0,8.962240402769035,5.0,400.0,160282.6,10572.0,509.0,-1110408.2,-202894.6,-269360.9,37212.402,-1187666.0,33817.53,-689857.25,-44717.67,-911340.5
2023,2496420102895,David Myers,Segment 4,Banks PLC,4019930.4925492224,143.92992706110164,53.3,226.0,8.761670897587077,200.0,3014.0,160282.6,8517.0,15817.0,1047996.8,120553.1,-434143.03,-523241.7,426283.66,-629990.1,-1224268.4,-697278.06,1188797.6
2023,898336013289,Jessica Zimmerman,Segment 4,"Diaz, Harvey and Merritt",6507583.267416418,240.10553474184903,53.3,1089.0,6.885731763064438,382.0,54.0,160282.6,74822.0,3362.0,4583256.5,-893049.8,880318.25,1178983.9,3459827.2,-34819.53,-1738874.6,4683367.0,-179597.03
2023,779397355221,Mary Campos,Segment 6,Love-Atkinson,646463.27849532,137.6904219529049,184.37536924660628,122.0,8.266338260699477,5.0,1365.0,160282.6,1757.0,14291.0,1283580.5,-500722.7,-423638.12,-539655.6,-1613383.0,-135705.33,-877700.25,-816540.94,529704.25
2023,8668776677516,Danny Monroe,Segment 4,"Smith, Mejia and Nichols",1780447.3952333855,0.6,427.928240011322,162.0,8.962240402769035,44.0,54.0,160282.6,1757.0,509.0,-1146113.0,-136487.16,-304446.72,-107356.01,-196091.1,31516.232,-797728.8,-630076.06,-880923.9
2022,5558032097444,Ann Bell,Segment 4,Holland PLC,47022049.828958005,138.24824866539927,660.9773932410644,2967.0,6.283754177302221,3568.0,1534.0,423087.8161274911,1757.0,3444.0,3132849.8,703356.0,1288716.5,-108638.14,1072405.9,358988.3,1470205.5,-863219.6,100774.07
2022,680715835526,Wesley Simmons MD,Segment 3,"Cook, Lewis and Thomas",646463.27849532,3.724876267160053,1001.188421407758,6.0,8.962240402769035,5.0,116.0,160282.6,1757.0,11272.0,-1154613.9,-87102.31,-158061.55,-153455.14,-1089659.1,-97204.06,-761920.44,-561740.7,-37553.23
2023,2769867084285,Brianna Rodriguez,Segment 6,"Kelly, Davis and Clark",2716385.0467981165,0.6,53.3,1951.0,7.39714586759585,2716.0,1938.0,1322533.927241119,10053.0,8000.0,-1950360.1,338453.97,525846.6,479690.72,109048.68,-59074.438,131361.02,471323.03,-83877.5
2022,6844661065695,Alexis Stephens,Segment 5,Rivera-Shannon,8427823.039368656,0.6,53.3,6.0,6.307760290533509,299.0,54.0,830653.2861856393,20291.0,11914.0,-1722989.0,50870.676,-480520.3,-296405.47,2148739.0,320353.44,263003.2,83118.77,77000.04
2022,5559659709949,Casey Harris,Segment 5,Salazar Ltd,3339512.752264809,0.6,53.3,6.0,6.28628761163642,296.0,1473.0,160282.6,1757.0,27476.0,-1395712.0,159792.88,-691655.75,-356288.3,2114921.0,-51086.72,-939333.6,-480520.16,2369822.0
2023,5099755001825,Stephanie Mann,Segment 6,Herrera Group,5871833.517752723,0.6,937.856819314518,392.0,8.099872009699249,10.0,4206.0,3706152.2481123945,1757.0,3646.0,-1368295.5,-31218.29,-269325.6,-127287.49,-811602.7,-501747.5,893943.56,-535564.1,-443868.38
2023,187387682392,Barbara Garcia,Segment 4,Jackson-Greene,9911961.276115645,25.214911813195734,480.8575978440322,3653.0,6.029491352459633,32.0,54.0,160282.6,31722.0,5162.0,-899390.0,427922.16,1006179.25,271509.47,-496796.8,-46134.57,-510348.8,1158436.8,-412885.75
2023,7295594267042,April Schmidt,Segment 4,"James, Watson and Green",646463.27849532,0.6,519.506839974965,6.0,5.632135406497188,5.0,1123.0,160282.6,1757.0,6656.0,-1236589.5,552603.7,-381227.72,221297.14,-1108581.5,-327882.2,-539627.4,-506649.4,-474175.3
2023,5410817359256,Lindsay White,Segment 6,Burke PLC,1027845.2712081108,42.00074961081641,1541.4043075440627,1148.0,5.692037440980994,367.0,918.0,1669386.2378704995,1757.0,509.0,922588.56,-715853.44,584401.44,-510873.72,2599416.5,-328465.2,-200788.4,-630082.25,-1231836.1
2023,3453244513282,Sandra Ferguson,Segment 4,"Woods, Nelson and Walker",8183154.065363514,68.63808731971008,53.3,6.0,5.896126493549192,5.0,496.0,160282.6,16818.0,509.0,392507.28,-27561.72,-323011.44,221871.72,-1367789.4,-50042.83,-511803.16,262433.44,-1052731.9
2022,4351738507078,Christopher Fernandez,Segment 5,"Hooper, Boyd and Anderson",646463.27849532,0.6,1011.118546494182,207.0,6.341404256952363,5.0,2002.0,160282.6,1757.0,14831.0,-1178048.1,-112736.64,-145766.62,-523547.16,-1264715.6,-73182.38,-740382.1,-533199.25,1213846.9
2023,8103158691532,Kevin Alexander,Segment 6,Roberts PLC,646463.27849532,71.27037172155961,53.3,6.0,6.250973299008717,5.0,54.0,160282.6,1757.0,11344.0,393132.72,-23633.73,-285934.12,-411180.78,-1634502.5,-111848.03,-728084.1,-650747.75,82502.414
2023,6673258436248,Melinda Allison,Segment 1,"Fuentes, Long and Todd",15764975.0289298,36.88031012489694,2146.760673671793,1244.0,8.235859759388331,36.0,2119.0,5931478.282704979,1757.0,15377.0,-1305843.5,-279648.28,1107548.1,37623.6,-251946.23,-158587.03,3988177.0,-481832.4,3408661.0
2023,9897246443262,James Macias,Segment 6,Jones PLC,12189756.304641975,231.5078303099255,501.7428539973292,738.0,6.293988793986673,1886.0,1186.0,1130717.0290733827,1757.0,13863.0,5330266.0,335772.9,-1005189.56,-83043.61,286777.7,140178.72,1092718.6,-1113947.4,265557.4
2023,5249041704149,Nicole Webb,Segment 5,Andrade LLC,2411725.709909397,63.46223064092321,1057.211139527692,240.0,6.157042386145621,5.0,2125.0,2600151.6505239094,3094.0,17386.0,-111272.3,1597.8511,-340355.72,-20770.21,-1854036.4,-187617.39,-47758.613,-581915.0,592955.3
2023,486785661139,Alexander Clark,Segment 6,Martinez-Galloway,646463.27849532,157.2661915965694,1697.694617908967,2992.0,8.155755360283662,917.0,20416.0,160282.6,14879.0,13118.0,1414728.4,-747091.06,411359.78,-311038.03,2309309.8,-307218.4,-1057992.4,-363773.34,-35184.043
2022,508744102801,Louis Rodgers,Segment 3,Moore-Graham,646463.27849532,0.6,53.3,1951.0,8.514845665569936,5.0,57.0,1050935.9471939355,1757.0,19625.0,-962587.4,190478.94,582135.3,-388582.38,-1431763.1,-33655.188,165641.16,-680160.75,1232643.1
2023,8253978921385,Jennifer Smith,Segment 5,Garcia-Waters,646463.27849532,0.6,612.4722259441779,547.0,8.962240402769035,5.0,184.0,1065538.2980238805,1757.0,509.0,-1156222.2,26513.86,-308373.97,-129258.04,-1286087.6,-13869.226,73425.84,-641849.1,-998950.94
2022,859802564261,Adam Brown,Segment 4,Singh-Reynolds,6500272.712253442,217.3934692526443,567.2693206458137,1300.0,6.475464613298963,300.0,5615.0,160282.6,1757.0,10506.0,3198525.8,229885.36,479885.03,-116401.46,2312045.8,-741026.5,-1211739.0,-941957.1,-168889.94
2023,7778719555977,Shannon Goodwin,Segment 5,Coleman Group,646463.27849532,0.6,53.3,282.0,6.358094157851451,2415.0,54.0,160282.6,1757.0,15244.0,-1208670.9,251345.3,-343362.12,-578209.8,-120637.95,-83345.17,-966353.7,-719569.7,1110356.4
2023,3849493725116,Tim Myers,Segment 1,"Wallace, Ayala and Mcguire",10280075.440062106,151.53998476350506,1137.490647459218,6.0,6.293952585263785,5.0,1624.0,5515011.5310192965,38517.0,11792.0,1793444.0,-141587.48,-156787.95,-296192.2,-1835185.0,-770386.8,3930483.5,915937.6,-2139.8398
2022,4722077735789,Leah Gilmore,Segment 4,"Hensley, Padilla and Pearson",26029291.256563548,0.6,235.56267478780487,197.0,6.277482949417469,5.0,1256.0,6765747.813398326,1757.0,72118.0,-1345225.8,-160464.03,-502680.7,-314100.22,-1524387.1,-628503.75,3564299.2,-407162.53,942025.5
2022,9152659832622,Cynthia Cruz,Segment 5,"Baker, Hebert and Cameron",1366789.0004595094,0.6,53.3,216.0,6.025983166955968,322.0,54.0,160282.6,1757.0,1432.0,-1502186.5,64898.883,-272048.12,148276.6,1026310.94,177982.48,-690048.94,-642243.6,-944164.75
2022,8568653222542,Elizabeth Donaldson,Segment 6,Davis Group,646463.27849532,0.6,53.3,3111.0,8.962240402769035,141.0,6016.0,3611160.863592038,1757.0,15050.0,-1629040.0,235091.92,106241.76,-49246.29,99290.93,1316098.6,1318001.8,-813004.56,1220301.1
2022,7013610800970,Charles Wiggins,Segment 4,Russell and Sons,8672019.334518313,106.38600409854952,689.616782114183,1215.0,6.90996915333845,115.0,1706.0,2520427.2864856,1757.0,6179.0,1410903.5,118790.0,1517180.8,723730.4,433172.6,-170470.16,345779.38,-813270.3,-716057.9
2023,6322323203055,Caitlin Price,Segment 1,Contreras-Gonzales,7017400.270965551,13.560551530929075,734.9138308550578,401.0,5.949274903311462,403.0,54.0,160282.6,78170.0,8373.0,-2142128.2,-161903.66,-181217.89,125519.65,1792289.5,29137.52,-847827.6,2444041.5,-43871.29
2022,8339603031428,Eric Watts,Segment 2,"Acosta, Mccann and Vaughn",1209700.4773068037,17.17714558572368,1336.903164676604,9801.0,6.312285913081549,5.0,411.0,160282.6,38490.0,10808.0,-1381063.4,-279927.78,-52310.4,-794550.56,-1447496.8,-20901.193,-859075.44,914443.06,-185410.97
2023,6065443556921,Larry Armstrong,Segment 3,"Nelson, Stanley and Potts",721640.1609768085,62.47905744411885,604.72234464592,10.0,6.185734232545308,169.0,2321.0,160282.6,5395.0,5060.0,323092.47,189714.03,-243078.56,-26705.248,228021.36,-335029.47,-653981.56,-579138.75,-466327.5
2022,7355020263793,John Jackson,Segment 6,Tucker LLC,3623196.1731845792,8.35292212410458,53.3,6.0,4.606074598293256,74.0,1281.0,1834076.428391476,292613.0,1608.0,-2104453.8,350172.47,-190740.25,-715880.2,-288507.72,-224759.9,-157963.95,2461529.8,-1395911.4
2023,2229955625160,Philip Marquez,Segment 5,"Cooper, Krueger and Stewart",20894372.378283925,53.61927897955093,556.8222789917073,246.0,6.631102675571067,15.0,54.0,2159769.658484042,1757.0,5839.0,871544.94,243007.14,-114780.484,192069.34,-84291.4,196975.69,1340723.6,-590312.94,-341074.72
2023,531266139765,Keith Lane,Segment 5,White-Graham,6239575.14811426,73.51227640781137,53.3,3460.0,4.497630313989678,3568.0,5076.0,991571.1006873786,1757.0,14934.0,-255423.56,849285.56,2003388.8,264698.44,615161.06,-761583.56,-82504.12,-841694.2,1261636.9
2023,3898264730019,William Sanchez,Segment 5,"Kirk, Campos and Black",3386697.767260028,0.6,301.1402203981976,6898.0,6.195505048819649,660.0,54.0,1520562.3464925876,1757.0,33339.0,-1054887.5,-263003.3,1083719.1,-285238.97,1287480.1,-150946.25,-44429.22,-531087.25,2236886.2
2023,1865244276401,Brenda Savage,Segment 5,"Guzman, Watkins and Hogan",9886600.862882482,5.850196748230367,53.3,6.0,6.103659190586924,131.0,1219.0,3087429.458903731,1757.0,10033.0,-1392582.5,108876.3,-291339.53,-56494.09,106963.75,-318629.2,908567.0,-613660.75,-114627.625
2022,608834264669,Kimberly Sloan,Segment 6,Cooper Ltd,646463.27849532,2.734973441433187,633.9141275812519,1155.0,4.173391813725188,375.0,54.0,2941314.3340991223,16331.0,509.0,-2222070.8,435994.3,356576.7,510837.75,1755712.2,196773.06,528916.44,119962.33,-1795749.9
2022,1038661620496,Dr. John Rodriguez,Segment 4,Turner Inc,9287799.800086737,230.6453796190428,413.22653152295055,748.0,6.019129098976013,5.0,770.0,160282.6,1757.0,9610.0,3499198.8,-383202.44,-785120.6,136995.8,-1612890.4,-133352.22,-1021379.6,-1083112.6,40436.258
2023,809328450227,Andrew Burke,Segment 6,Taylor-Summers,646463.27849532,283.1826494359108,386.5287335744599,538.0,8.746512122360365,5.0,842.0,160282.6,4872.0,9709.0,-87313.99,-430065.66,-591496.5,-961207.44,-1391228.4,-122737.37,-1436305.0,-790280.9,-116201.82
