distributor_id,distributor,segment,company,new_customers_impact,repeat_customers_impact,requests_for_quotes_impact,months_purchased_impact,contract_renewals_impact,customer_retention_impact,order_value_impact,number_orders_impact,employees_impact,revenue_2022,revenue_2023,new_customers_impact_scaled,repeat_customers_impact_scaled,requests_for_quotes_impact_scaled,months_purchased_impact_scaled,contract_renewals_impact_scaled,customer_retention_impact_scaled,order_value_impact_scaled,number_orders_impact_scaled,employees_impact_scaled
34641108146,Robert Ford,Segment 2,Smith-Todd,3002115.0,-392932.78,186574.17,282017.62,-1714547.0,-687041.6,4896837.0,1635507.2,-1112496.2,646463.27849532,10280075.440062106,4744267.52866924,-620954.9525650514,294844.73442016094,445674.82890899363,-2709513.138075861,-1085737.6662267772,7738512.628766926,2584605.9522412424,-1758087.1803640558
4784878091570,Deanna Jennings,Segment 6,Edwards-Wood,-156960.75,225362.9,230632.56,462376.8,2550698.0,806486.25,-4254348.0,-235081.1,-1886190.2,26029291.256563548,1366789.0004595094,-1715110.5576815675,2462541.0856520724,2520122.627112028,5052392.596631361,27871485.11118765,8812477.599089265,-46487273.0178856,-2568731.8417370124,-20610406.960972
8690587858549,Wendy Garner,Segment 6,Banks-Vega,3039943.5,-116301.92,1410939.0,772976.7,333881.66,-1486568.8,-972222.4,-265.75,-1936359.0,646463.27849532,8672019.334518313,23323811.14837402,-892320.5479203028,10825357.485948533,5930623.96375553,2561689.878176886,-11405623.023606127,-7459326.569745786,-2038.9533546042055,-14856615.533622188
3949408577851,Stephen Robinson,Segment 3,"Patterson, Ware and Marshall",761064.9,-118024.125,128907.49,-920070.2,-3239786.2,-50038.71,-11247.8125,-1529598.5,-141539.69,7017400.270965551,1209700.4773068037,863232.3050974456,-133868.00466783883,146212.38823827484,-1043582.9128545545,-3674703.855097079,-56756.043854840646,-12757.748905668212,-1734935.9816876596,-160540.3564076549
2903093666062,Nicholas Garcia,Segment 5,"Fuller, Mcintyre and Miller",-2427546.2,160458.44,52338.312,-689174.94,-516529.06,110269.56,496017.62,3040668.5,-929583.9,721640.1609768085,3623196.1731845792,10018266.48823883,-662197.6122119192,-215995.5333579777,2844163.2917874586,2131669.158556004,-455072.6415699276,-2047020.2875343093,-12548566.469473293,3836309.5529180733
3692146495535,Taylor Smith,Segment 5,Blake-Cooper,-1126968.5,606278.44,2118169.2,72629.09,699452.44,-958559.25,-1423227.8,-251381.25,1602711.6,20894372.378283925,6239575.14811426,12333241.51811365,-6634948.925597782,-23180676.758824617,-794833.393274288,-7654619.943104232,10490215.508827915,15575423.201672634,2751049.2095996775,-17539647.374615755
6035679675468,Brittany Jackson,Segment 3,Griffith-Doyle,-337695.0,371879.62,-1375058.6,228744.88,-1180516.4,-167682.94,952996.25,-82573.5,-2351514.0,3386697.767260028,9886600.862882482,556902.1116245446,-613276.916256877,2267647.016387763,-377229.4626760999,1946822.0205257754,276530.5445586241,-1571612.3223956644,136174.22164094678,3877946.378600973
7039914405888,Brittney Morrow,Segment 4,"Hill, King and Malone",5721269.5,-819196.75,-1141697.2,-373841.94,-3368602.5,-330125.28,-1550296.0,-1203075.0,1836186.1,646463.27849532,9287799.800086737,-40214944.863212466,5758154.1370822005,8025018.396878415,2627744.2219537944,23677991.481902648,2320458.7077915,10897069.737740813,8456444.071547521,-12906598.339965414
7143614716066,Jonathan Christensen,Segment 5,Osborne-Rivera,-1483805.9,337315.53,385291.8,970160.0,1181700.5,-537742.06,3627651.2,192357.62,-645853.1,646463.27849532,646463.27849532,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
1931511606643,Mary Hicks,Segment 5,Weaver PLC,1635378.2,1365051.5,799150.0,589796.2,-2784657.5,738444.0,7015849.5,-2753557.8,754131.56,1826979.870602596,44095510.936739445,9392516.950117733,7839941.258629664,4589782.2996205455,3387394.1836377275,-15993206.535485867,4241127.464564446,40294338.69302199,-15814591.097831322,4331226.275236443
9024212902618,Samantha White,Segment 6,Lee-Clarke,-573078.25,-1476671.1,1095812.8,1080890.6,-1009951.25,-316381.78,2302951.0,875357.3,-2294859.8,646463.27849532,3543364.547916328,5254800.393610081,13540231.947843103,-10047977.73439982,-9911150.165444115,9260676.51495691,2901040.485202134,-21116746.997967772,-8026527.1641002735,21042554.680395845
4415674392911,Gina Ramirez,Segment 3,Dickerson-Lee,3397986.0,-530996.94,138940.25,-498267.53,2609328.2,-485041.38,4351316.0,2620417.8,2582005.0,8217878.938468684,7480884.98167584,-176536.7398623652,27587.06721884997,-7218.410919129232,25886.664559626865,-135563.3334406922,25199.522196740945,-226065.42809006956,-136139.47457401946,-134143.8026040342
9821602217945,Timothy Lopez,Segment 4,Rhodes Inc,272682.5,-63655.53,42474.562,-436193.1,-3713811.5,306916.12,-1592270.8,43485.625,1017176.56,4062765.191137087,22033500.683591127,-1188472.7082460567,277439.3563720335,-185123.19860128692,1901125.1192878275,16186456.27375568,-1337678.128928301,6939830.152971285,-189529.86570362115,-4433311.69255559
2808874452684,Roy Carr,Segment 5,Jones-Peterson,853381.9,-696531.56,298925.2,109846.48,-147222.38,1017021.5,-148948.0,-416632.28,1617976.5,8888684.098446883,2750105.5763049945,-2105681.683115775,1718660.5778857847,-737584.5562737136,-271041.28393875714,363264.62831561954,-2509455.143857284,367522.5331578555,1028021.5749469999,-3992284.757638852
8889153092122,Lisa Arroyo,Segment 5,Johnson-Kim,1008468.5,-560013.1,-342599.62,523277.88,2408452.5,-118141.625,466654.72,-1501418.1,-766210.4,3088602.2268399284,6918455.997578554,3453184.9572560405,-1917589.7374322335,-1173125.2403158185,1791801.4226261117,8246992.316157325,-404539.0472533484,1597913.1488239681,-5141137.0897833705,-2623647.758309806
8282634477744,Brian Hernandez,Segment 6,Richardson Group,-139861.44,130735.62,-403179.62,263412.7,988900.5,66481.61,95271.375,30299.688,-577388.8,4131166.634747535,646463.27849532,1071928.6826589047,-1001986.3712627415,3090056.9026566516,-2018852.485609112,-7579149.875154776,-509529.63311101275,-730180.6722048916,-232223.45140716786,4425234.222221574
2591738795248,Jamie Adams,Segment 4,"Freeman, Gill and Goodwin",62381.625,-176691.64,45787.453,-1063751.5,-912739.4,-260853.6,1051829.1,-223904.03,1252125.2,15980768.916086275,646463.27849532,4236084.639583201,-11998417.329215186,3109241.5608448833,-72235080.12222533,-61980456.263007864,-17713517.241801415,71425477.23072724,-15204420.430698399,85026780.94720814
6953440193884,Frank Price,Segment 5,"Tucker, Davis and Walter",-2681278.2,-341855.8,194940.56,79520.4,683656.4,141228.83,76873.94,286299.94,-458862.16,2863179.378214434,646463.27849532,-2943155.6762131797,-375244.4957741542,213980.19498762576,87287.06872605719,750428.3454500659,155022.49270845737,84382.12557498965,314262.53177627997,-503678.6952131665
9226083399164,James Bauer,Segment 1,"Christian, Chang and Barnes",-1416631.0,617016.2,-150624.52,-611134.44,-1750680.8,-138075.98,364600.88,-2398545.2,1427158.6,3830865.267915981,1464865.7722284314,-826181.2407687515,359844.7178407478,-87844.43607854388,-356414.47171211534,-1020999.547949026,-80526.10758892976,212635.75547048642,-1398835.0156355156,832320.956502518
783813437279,Martin Rowe,Segment 3,Smith PLC,-1302245.8,659030.3,354759.6,-1386830.8,-281876.7,-392545.47,-1145657.0,3393916.2,-287486.88,646463.27849532,6984230.408366527,21220265.044053175,-10738985.069250783,-5780853.921433489,22598588.68662185,4593217.663642176,6396579.884556811,18668631.32752686,-55304309.889669135,4684636.425906613
5949316836918,Marie Silva,Segment 3,"Harrison, Poole and Schroeder",646467.25,26390.258,-33845.0,-238490.2,2412364.5,303736.88,-1438695.0,16425.438,-2203021.5,646463.27849532,646463.27849532,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
8478557236326,Julia Schultz,Segment 3,Townsend PLC,904595.25,-165553.34,179573.38,-770181.75,-119411.25,-66024.734,-751349.0,-1139655.2,-74310.06,6818910.516803063,6494341.661488911,146631.86713376327,-26835.643746585654,29108.244567597423,-124843.88895032254,-19356.16496255432,-10702.389385459328,-121791.1586146779,-184734.3131021356,-12045.413090230466
3694658310900,Mary Vaughan,Segment 5,"Garcia, Nolan and Wilcox",94656.625,-295976.53,-1745192.1,-40083.766,557288.06,-419860.38,-643658.5,4792597.0,-699764.1,4532678.225415378,7259123.117631909,161296.9310194052,-504350.38429535006,-2973845.0076476377,-68303.5978149453,949630.8586748025,-715451.1574573297,-1096807.9097007448,8166688.243444449,-1192413.124633313
792627776085,Crystal Zamora,Segment 5,Wheeler Inc,1692915.0,795162.0,848191.8,763957.1,3606570.8,2672687.8,-1097834.5,-1173228.9,-17813.625,7959344.190198115,44094348.20008467,7561050.473264881,3551424.571612653,3788271.1597370883,3412054.493348551,16107993.187113391,11936999.765565269,-4903247.670228729,-5239980.886166742,-79560.8235463836
6105964618460,Dawn Hutchinson,Segment 5,Parker-Webb,-4873033.0,-403618.8,-3919937.2,1110702.8,-1499105.6,140600.89,1363139.4,603314.56,714974.56,1259365.2748403377,1472917.317857396,153874.3010325132,12744.950593531086,123778.67956032207,-35072.327489622716,47336.80887892098,-4439.712264577176,-43043.44278089979,-19050.684178378757,-22576.537096869008
4146243132743,Nicholas Reeves,Segment 4,Davidson PLC,-330160.25,310196.2,-1640133.1,-741077.3,-1930568.1,105386.53,-914213.44,63024.75,-821102.06,6000075.158879676,646463.27849532,-299653.43428649066,281534.05113013776,-1488584.7359982454,-672601.7363051306,-1752183.6244683685,95648.80939072408,-829740.1244622124,57201.26186336935,-745232.1976699514
891341364889,Samuel Taylor,Segment 2,Smith LLC,-2688278.8,474030.9,1814896.2,-430834.2,-3061432.5,-219537.64,-15851.9375,-534356.75,-99350.69,4729849.5724184215,646463.27849532,-2305804.7881984874,406588.304997125,1556682.448819173,-369537.4121085675,-2625868.1047053146,-188303.0003024467,-13596.608589630796,-458331.33174206136,-85215.6024380247
3999369319533,Barbara Allen,Segment 5,"Woods, Norris and Crosby",5960377.0,-644744.75,-381245.22,283009.3,1247323.9,-343792.84,1958897.0,2106832.2,-1059402.5,5191378.671111429,17981577.947161086,8352392.703638867,-903493.4535709955,-534246.3856617918,396586.48635512474,1747899.2266985276,-481763.608461234,2745040.6892952556,2952345.1029648953,-1484561.4137381844
3604757116280,Kristopher Summers,Segment 2,Rodriguez-Leonard,-1918351.8,-222966.39,-625242.44,125847.5,-1179492.9,317586.12,-449663.4,3316536.5,738211.7,8921646.02616737,10547228.46105196,-30434278.566442024,-3537318.7296582893,-9919350.135282677,1996546.2868736621,-18712426.148936383,5038442.276830595,-7133823.12960448,52616207.38704681,11711585.713256234
7489409535741,Timothy Brown,Segment 2,Davidson and Sons,-152261.06,636996.56,296523.2,392862.8,-255875.12,-35250.953,842774.1,437748.62,670641.6,646463.27849532,646463.27849532,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
3078745807212,Jacob Pacheco,Segment 5,Daniel-Banks,1465350.0,608887.75,399090.25,228087.94,710056.25,143985.52,567465.1,-30429.75,-570867.0,646463.27849532,646463.27849532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2291998825579,Priscilla Williams,Segment 3,Rich-Warren,-197799.0,129719.234,-232816.2,-153133.94,1206553.0,60581.68,-291660.25,-5016.875,2329801.2,2039223.1015134784,646463.27849532,96789.99947731286,-63476.17605959845,113925.14736800651,74933.81187746325,-590408.7486154743,-29644.744023654646,142719.6003432392,2454.933151473026,-1140053.584924264
7729041437790,Regina Davis,Segment 4,"Moss, Wright and Harvey",-2635006.0,-807307.6,20805.938,-432037.97,1911194.9,-150579.88,990699.94,-2107565.5,-122736.28,5975997.304416553,3972231.924249752,-1584360.9605588769,-485413.169455096,12510.071392614609,-259773.24582596894,1149151.9957277111,-90539.77980927455,595682.2060820544,-1267224.533276792,-73798.15012529017
2423604388943,Matthew Green,Segment 5,Smith-Franklin,-4286180.0,-2001.7188,-1161919.4,-916908.1,-1426581.4,673120.8,168153.38,2224060.0,-1275203.1,4827309.169701833,10135632.848377991,3789887.0674965084,1769.9414541588208,1027381.7022915224,810740.1331651217,1261398.7348522726,-595180.733694401,-148683.03913375738,-1966538.0620277664,1127548.4836480154
9666906028947,Samantha Knight,Segment 5,Villanueva LLC,1711354.6,609.9219,1742707.5,-1068430.0,-1807242.6,-72564.11,-1835163.6,-128130.19,-396741.34,9726196.110640077,646463.27849532,8382953.894229131,2987.6607437222456,8536533.99852689,-5233631.443209113,-8852654.76032157,-355450.3626897883,-8989424.288822245,-627636.9752600972,-1943410.4221571654
6121483721948,Emily Ingram,Segment 3,"Wilson, Dixon and Walker",2637312.2,29867.82,227161.77,-36244.207,3604390.8,-319151.94,63978.82,-319632.94,487491.66,646463.27849532,3370204.352975322,1126770.2417889766,12760.78414767503,97053.02008992867,-15485.0431516472,1539946.7184882946,-136355.0753924958,27334.430595241996,-136560.57703823014,208276.85652390998
2022689212442,Joshua Miller,Segment 4,"Butler, Lester and Campbell",618685.4,-85948.07,370642.44,127322.28,446347.88,-1280245.8,-2579134.5,-65079.594,-3915778.5,5663440.984438067,646463.27849532,487794.8852425513,-67764.6971966985,292228.47930888884,100385.68739653118,351917.4886654016,-1009393.9774545436,-2033486.8793699013,-51311.20721451083,-3087347.3871995495
6671392093488,Daniel Moore,Segment 5,"Evans, Lewis and Cox",1071880.0,1018973.0,-763409.2,-3034.7188,348405.8,287033.62,-169130.5,-292292.5,-1144585.1,646463.27849532,4140391.410614724,10584071.433557011,10061651.247363156,-7538135.883714226,-29965.74050659242,3440265.5689606373,2834257.9197309,-1670046.260809909,-2886185.515939924,-11301984.138663605
2851162980352,Julie Reyes,Segment 2,Rodriguez-Miranda,471784.38,-165355.02,110483.81,-1147665.5,-1013462.44,-1375680.5,-872592.4,-1501193.0,-435533.84,646463.27849532,646463.27849532,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306558976895,Kara Schwartz,Segment 5,"Nelson, Edwards and Frank",-755452.8,700081.56,-292003.03,384216.47,-849147.0,-68310.5,728145.4,-52233.03,1364123.5,646463.27849532,9633597.504702125,-5855818.491208124,5426613.764122285,-2263432.869458249,2978216.3543730536,-6582079.6152913,-529502.1263746619,5644147.608791329,-404879.22572432633,10573869.831367316
5877137825555,Gregory Durham,Segment 6,Chan and Sons,5599864.0,-606760.56,673155.44,-857671.2,-2956702.5,943376.6,-904514.4,-485074.44,1142908.6,31314739.329131696,2433176.119176672,-63459928.93720034,6876056.5757878525,-7628469.969023077,9719477.175975885,33506551.095043946,-10690725.802447774,10250323.354648449,5497059.736411085,-12951903.426569251
3326484991472,David Harrell,Segment 5,Baker-Young,2417342.5,291775.5,43014.86,990777.9,-1443828.6,164631.5,257922.78,-618126.75,875228.75,646463.27849532,24246382.053629544,19152098.208834015,2311676.142643546,340797.7083391628,7849725.385564703,-11439151.27936232,1304340.9024839783,2043468.0732656794,-4897288.645296255,6934253.883138727
2696628669224,Andrew Hall,Segment 3,Ross Ltd,-286185.25,-10527.609,-248866.61,387615.75,1725543.2,-320657.7,-815668.4,999698.44,499172.94,646463.27849532,2873293.0493828985,-330178.57824971294,-12145.947913321854,-287123.18583407474,447201.3097398378,1990799.3397681795,-369950.2121896183,-941055.5426666634,1153375.3269515943,575907.4137127755
9789428271735,Maria Wilson,Segment 6,Cochran-Pitts,-407565.88,-196823.84,-776626.5,-115819.28,-1773721.1,-152365.8,-217321.62,240062.75,-349958.0,19693534.888698503,646463.27849532,-2070039.4778501713,-999674.2779945991,-3944509.816172757,-588249.644440757,-9008783.883914262,-773870.557974808,-1103783.1445480727,1219285.9629684086,-1777447.4088790051
4701201905632,Katherine Warren,Segment 2,Ross-Brooks,-2154490.2,194898.72,2982.5625,234260.44,-2933158.0,-391547.7,822764.1,802986.44,249021.03,646463.27849532,646463.27849532,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
8398463333585,Tony Turner,Segment 4,Mcgee-Powell,3087681.5,212513.5,-1260714.8,1536059.9,343561.88,1176244.4,1117426.0,3118722.2,-2673589.0,4372046.425289391,1499184.0030566305,-1332323.6098723465,-91698.81731411807,543993.948660978,-662804.3817789154,-148245.7313863325,-507545.26491166063,-482165.3582111895,-1345717.5998070196,1153644.2104496537
5499757391953,Daniel Hutchinson,Segment 3,"Robertson, Hill and Anderson",-5185065.0,646658.44,-58749.375,97165.53,-145776.94,734638.4,234724.69,242676.19,-337387.44,5459867.755247721,3508507.2534735035,-2683007.4038539007,334612.8436681628,-30399.811136602315,50278.21705016591,-75432.14784993048,380137.97376365657,121458.0803717931,125572.58098920115,-174580.83659411015
6061260692521,Teresa Miller,Segment 4,Ryan-Hernandez,1581439.2,55693.86,1416236.4,632503.75,-1707833.4,-86721.016,-190279.58,-2716455.0,663271.0,1644558.4263774706,17422960.72314663,-70858888.93275177,-2495451.4635976087,-63456706.254688926,-28340329.77450111,76522172.42962323,3885672.1462032422,8525777.234537432,121715057.81591637,-29718906.311651573
3011218476294,Kelsey Colon,Segment 4,Phelps Group,240886.38,-27793.61,247623.4,-191468.14,-918167.1,190921.08,50176.938,-75729.28,459522.44,9658760.623457322,646463.27849532,90350761.34151678,-10424723.22938462,92877665.89455652,-71815154.43031166,-344382701.07952327,71609966.55583718,18820178.47494237,-28404255.401208233,172355958.08251554
2395479336131,Phyllis Paul,Segment 6,Foley PLC,-466720.5,1491202.6,-619342.0,283956.7,95203.375,-691440.94,6050352.5,-166648.97,-874079.9,42271844.66041179,5600134.2159162965,3354335.2394177187,-10717321.856171321,4451231.1142275585,-2040805.9423302426,-684229.7573956326,4969408.531300839,-43484079.84971465,1197711.5887429242,6282040.282508161
6013692705461,Terry Knight,Segment 4,Wilson Ltd,581460.75,105109.266,-1048773.2,-363750.16,-1176381.1,-14904.281,-1581286.5,29552.688,450383.06,646463.27849532,646463.27849532,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
8283924260565,Eric Miller,Segment 3,Perez-Norris,1445313.1,87860.875,473465.12,67879.61,-2669058.2,-926525.75,-1621836.8,-2176155.2,-1543500.5,6416240.1239662,5404049.159348301,213176.04816599254,12959.014392817988,69833.60323302506,10011.88401346957,-393671.99784384423,-136657.65583314068,-239212.34511962062,-320971.3841751499,-227658.16538779595
2112818710168,Amy Morris,Segment 5,Holt-Steele,3598452.0,1046649.0,898813.44,1523809.4,2726896.5,-1147384.5,-62180.93,2797819.2,5683044.0,646463.27849532,54045096.84759082,11259424.963282164,3274926.5563777583,2812354.355919023,4767943.7276008185,8532359.67865526,-3590124.268886716,-194561.85835455137,8754274.502207512,17782036.434473436
2329688008275,Michael Arnold,Segment 3,"Lynch, Rodriguez and Jones",2989330.5,9235.199,1166754.6,115453.625,512650.16,908175.75,83305.19,-267271.94,-1191504.8,5749301.475435012,18450330.60679398,8776340.531216066,27113.514737011687,3425461.3829122176,338958.96419867105,1505083.7081453172,2666302.665153217,244574.72452363896,-784680.5818176089,-3498125.141913971
2496420102895,David Myers,Segment 4,Banks PLC,509638.12,56104.156,36730.22,-718677.6,330926.75,-181022.92,876114.2,-2531727.2,-421438.22,2828377.2095967494,646463.27849532,544197.1109145754,59908.62535674989,39220.924458611626,-767411.7249166063,353367.1540718061,-193298.23389407602,935524.2276521011,-2703405.845329032,-450016.2954036325
